YEAR,DISTRICT,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2018,NORTH MERRICK UNION FREE SCHOOL DISTRICT,8.0,2.0,3.0,12.0,6.0,10.0,21.0
2018,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,39.0,6.0,37.0,29.0,26.0,45.0,92.0
2018,ISLAND PARK UNION FREE SCHOOL DISTRICT,33.0,4.0,2.0,35.0,4.0,37.0,41.0
2018,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,26.0,5.0,30.0,28.0,21.0,31.0,79.0
2018,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,24.0,5.0,25.0,19.0,21.0,29.0,65.0
2018,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,10.0,1.0,2.0,10.0,6.0,11.0,18.0
2018,LONG BEACH CITY SCHOOL DISTRICT,38.0,3.0,11.0,25.0,4.0,41.0,40.0
2018,WESTBURY UNION FREE SCHOOL DISTRICT,73.0,0.0,24.0,73.0,1.0,73.0,98.0
2018,EAST WILLISTON UNION FREE SCHOOL DISTRICT,5.0,1.0,1.0,6.0,27.0,6.0,34.0
2018,ROSLYN UNION FREE SCHOOL DISTRICT,11.0,2.0,3.0,8.0,17.0,13.0,28.0
2018,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,18.0,3.0,2.0,20.0,11.0,21.0,33.0
2018,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,16.0,5.0,0.0,16.0,53.0,21.0,69.0
2018,MANHASSET UNION FREE SCHOOL DISTRICT,4.0,1.0,3.0,6.0,22.0,5.0,31.0
2018,GREAT NECK UNION FREE SCHOOL DISTRICT,16.0,3.0,1.0,9.0,39.0,19.0,49.0
2018,HERRICKS UNION FREE SCHOOL DISTRICT,11.0,2.0,1.0,6.0,64.0,13.0,71.0
2018,MINEOLA UNION FREE SCHOOL DISTRICT,27.0,5.0,2.0,28.0,13.0,32.0,43.0
2018,CARLE PLACE UNION FREE SCHOOL DISTRICT,17.0,2.0,2.0,19.0,8.0,19.0,29.0
2018,NORTH SHORE CENTRAL SCHOOL DISTRICT,9.0,2.0,0.0,11.0,6.0,11.0,17.0
2018,SYOSSET CENTRAL SCHOOL DISTRICT,5.0,0.0,1.0,4.0,36.0,5.0,41.0
2018,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,17.0,2.0,1.0,18.0,4.0,19.0,23.0
2018,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,7.0,1.0,0.0,6.0,21.0,8.0,27.0
2018,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,18.0,3.0,2.0,22.0,4.0,21.0,28.0
2018,JERICHO UNION FREE SCHOOL DISTRICT,7.0,0.0,2.0,3.0,57.0,7.0,62.0
2018,HICKSVILLE UNION FREE SCHOOL DISTRICT,35.0,5.0,2.0,31.0,34.0,40.0,67.0
2018,PLAINEDGE UNION FREE SCHOOL DISTRICT,9.0,2.0,0.0,6.0,4.0,11.0,10.0
2018,BETHPAGE UNION FREE SCHOOL DISTRICT,12.0,3.0,0.0,16.0,14.0,15.0,30.0
2018,FARMINGDALE UNION FREE SCHOOL DISTRICT,22.0,2.0,7.0,23.0,5.0,24.0,35.0
2018,MASSAPEQUA UNION FREE SCHOOL DISTRICT,7.0,1.0,0.0,5.0,2.0,8.0,7.0
2018,NYC SPECIAL SCHOOLS - DISTRICT 75,86.0,0.0,36.0,40.0,8.0,86.0,84.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,63.0,3.0,15.0,42.0,22.0,66.0,79.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,52.0,4.0,15.0,33.0,22.0,56.0,70.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,46.0,3.0,21.0,32.0,9.0,49.0,62.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,80.0,3.0,24.0,60.0,8.0,83.0,92.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,81.0,2.0,48.0,40.0,4.0,83.0,92.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,84.0,3.0,7.0,85.0,1.0,87.0,93.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,92.0,2.0,27.0,70.0,1.0,94.0,98.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,82.0,3.0,22.0,65.0,6.0,85.0,93.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,92.0,2.0,28.0,69.0,1.0,94.0,98.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #10,82.0,3.0,15.0,69.0,8.0,85.0,92.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #11,77.0,3.0,39.0,42.0,8.0,80.0,89.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #12,91.0,2.0,24.0,70.0,3.0,93.0,97.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #13,62.0,6.0,44.0,16.0,22.0,68.0,82.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #14,73.0,3.0,21.0,58.0,5.0,76.0,84.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #15,57.0,2.0,15.0,37.0,16.0,59.0,68.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #16,85.0,2.0,74.0,20.0,2.0,87.0,96.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #17,80.0,4.0,76.0,16.0,3.0,84.0,95.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #18,75.0,5.0,86.0,8.0,2.0,80.0,96.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #19,87.0,2.0,44.0,44.0,8.0,89.0,96.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #20,75.0,4.0,3.0,27.0,44.0,79.0,74.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #21,72.0,4.0,15.0,25.0,26.0,76.0,66.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #22,67.0,6.0,31.0,16.0,20.0,73.0,67.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #23,90.0,2.0,75.0,21.0,1.0,92.0,97.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #32,89.0,2.0,17.0,78.0,2.0,91.0,97.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #24,75.0,5.0,3.0,62.0,20.0,80.0,85.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #25,66.0,7.0,8.0,29.0,49.0,73.0,86.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #26,52.0,9.0,12.0,17.0,53.0,61.0,82.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #27,74.0,5.0,22.0,39.0,23.0,79.0,84.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #28,66.0,6.0,22.0,28.0,29.0,72.0,79.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #29,71.0,6.0,62.0,16.0,16.0,77.0,94.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #30,70.0,4.0,7.0,54.0,22.0,74.0,83.0
2018,NEW YORK CITY GEOGRAPHIC DISTRICT #31,53.0,5.0,13.0,28.0,10.0,58.0,51.0
2018,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,19.0,2.0,1.0,3.0,2.0,21.0,6.0
2018,LOCKPORT CITY SCHOOL DISTRICT,47.0,5.0,11.0,9.0,1.0,52.0,21.0
2018,NEWFANE CENTRAL SCHOOL DISTRICT,38.0,8.0,1.0,3.0,0.0,46.0,4.0
2018,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,32.0,6.0,2.0,3.0,2.0,38.0,7.0
2018,NIAGARA FALLS CITY SCHOOL DISTRICT,69.0,4.0,35.0,7.0,2.0,73.0,44.0
2018,NORTH TONAWANDA CITY SCHOOL DISTRICT,40.0,5.0,2.0,4.0,1.0,45.0,7.0
2018,STARPOINT CENTRAL SCHOOL DISTRICT,16.0,3.0,1.0,2.0,1.0,19.0,4.0
2018,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,30.0,7.0,1.0,3.0,0.0,37.0,4.0
2018,BARKER CENTRAL SCHOOL DISTRICT,42.0,7.0,0.0,8.0,0.0,49.0,8.0
2018,WILSON CENTRAL SCHOOL DISTRICT,33.0,8.0,1.0,3.0,0.0,41.0,4.0
2018,ADIRONDACK CENTRAL SCHOOL DISTRICT,40.0,8.0,0.0,0.0,0.0,48.0,0.0
2018,CAMDEN CENTRAL SCHOOL DISTRICT,47.0,8.0,0.0,2.0,0.0,55.0,2.0
2018,CLINTON CENTRAL SCHOOL DISTRICT,23.0,3.0,2.0,3.0,1.0,26.0,6.0
2018,NEW HARTFORD CENTRAL SCHOOL DISTRICT,12.0,3.0,1.0,5.0,6.0,15.0,12.0
2018,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,33.0,9.0,4.0,5.0,2.0,42.0,11.0
2018,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,34.0,5.0,1.0,2.0,1.0,39.0,4.0
2018,REMSEN CENTRAL SCHOOL DISTRICT,43.0,8.0,0.0,2.0,1.0,51.0,3.0
2018,ROME CITY SCHOOL DISTRICT,57.0,5.0,9.0,7.0,1.0,62.0,17.0
2018,WATERVILLE CENTRAL SCHOOL DISTRICT,37.0,9.0,0.0,1.0,1.0,46.0,2.0
2018,SHERRILL CITY SCHOOL DISTRICT,34.0,6.0,0.0,1.0,0.0,40.0,1.0
2018,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,36.0,7.0,0.0,1.0,0.0,43.0,1.0
2018,UTICA CITY SCHOOL DISTRICT,80.0,3.0,25.0,20.0,19.0,83.0,64.0
2018,WESTMORELAND CENTRAL SCHOOL DISTRICT,25.0,5.0,1.0,2.0,1.0,30.0,4.0
2018,ORISKANY CENTRAL SCHOOL DISTRICT,28.0,7.0,1.0,4.0,1.0,35.0,6.0
2018,WHITESBORO CENTRAL SCHOOL DISTRICT,27.0,5.0,1.0,4.0,1.0,32.0,6.0
2018,WEST GENESEE CENTRAL SCHOOL DISTRICT,19.0,4.0,3.0,4.0,1.0,23.0,8.0
2018,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,33.0,4.0,4.0,4.0,2.0,37.0,10.0
2018,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,35.0,6.0,5.0,3.0,3.0,41.0,11.0
2018,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,19.0,2.0,8.0,4.0,8.0,21.0,20.0
2018,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,33.0,6.0,1.0,2.0,0.0,39.0,3.0
2018,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,23.0,8.0,0.0,2.0,1.0,31.0,3.0
2018,WESTHILL CENTRAL SCHOOL DISTRICT,17.0,2.0,5.0,4.0,2.0,19.0,11.0
2018,SOLVAY UNION FREE SCHOOL DISTRICT,57.0,7.0,6.0,9.0,1.0,64.0,16.0
2018,LAFAYETTE CENTRAL SCHOOL DISTRICT,45.0,3.0,1.0,1.0,0.0,48.0,2.0
2018,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,23.0,3.0,2.0,4.0,1.0,26.0,7.0
2018,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,12.0,2.0,3.0,4.0,10.0,14.0,17.0
2018,MARCELLUS CENTRAL SCHOOL DISTRICT,20.0,3.0,0.0,1.0,2.0,23.0,3.0
2018,ONONDAGA CENTRAL SCHOOL DISTRICT,39.0,7.0,11.0,4.0,1.0,46.0,16.0
2018,LIVERPOOL CENTRAL SCHOOL DISTRICT,34.0,5.0,9.0,5.0,5.0,39.0,19.0
2018,LYNCOURT UNION FREE SCHOOL DISTRICT,56.0,6.0,16.0,7.0,11.0,62.0,34.0
2018,SKANEATELES CENTRAL SCHOOL DISTRICT,11.0,1.0,0.0,2.0,2.0,12.0,4.0
2018,SYRACUSE CITY SCHOOL DISTRICT,83.0,1.0,50.0,13.0,8.0,84.0,71.0
2018,TULLY CENTRAL SCHOOL DISTRICT,27.0,3.0,1.0,2.0,1.0,30.0,4.0
2018,CANANDAIGUA CITY SCHOOL DISTRICT,30.0,4.0,2.0,5.0,2.0,34.0,9.0
2018,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,26.0,6.0,1.0,3.0,1.0,32.0,5.0
2018,GENEVA CITY SCHOOL DISTRICT,60.0,3.0,11.0,30.0,2.0,63.0,43.0
2018,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),42.0,10.0,1.0,2.0,0.0,52.0,3.0
2018,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),40.0,7.0,0.0,6.0,1.0,47.0,7.0
2018,NAPLES CENTRAL SCHOOL DISTRICT,41.0,7.0,1.0,1.0,1.0,48.0,3.0
2018,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,35.0,7.0,1.0,6.0,1.0,42.0,8.0
2018,HONEOYE CENTRAL SCHOOL DISTRICT,30.0,4.0,1.0,2.0,0.0,34.0,3.0
2018,VICTOR CENTRAL SCHOOL DISTRICT,17.0,2.0,2.0,6.0,3.0,19.0,11.0
2018,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,20.0,5.0,8.0,23.0,3.0,25.0,34.0
2018,CHESTER UNION FREE SCHOOL DISTRICT,30.0,5.0,10.0,31.0,5.0,35.0,46.0
2018,CORNWALL CENTRAL SCHOOL DISTRICT,15.0,4.0,6.0,18.0,5.0,19.0,29.0
2018,PINE BUSH CENTRAL SCHOOL DISTRICT,36.0,8.0,10.0,17.0,2.0,44.0,29.0
2018,GOSHEN CENTRAL SCHOOL DISTRICT,23.0,3.0,4.0,20.0,4.0,26.0,28.0
2018,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,33.0,4.0,14.0,22.0,2.0,37.0,38.0
2018,MIDDLETOWN CITY SCHOOL DISTRICT,72.0,7.0,24.0,56.0,3.0,79.0,83.0
2018,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,22.0,5.0,4.0,17.0,2.0,27.0,23.0
2018,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,23.0,4.0,8.0,28.0,7.0,27.0,43.0
2018,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,81.0,0.0,0.0,0.0,0.0,81.0,0.0
2018,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),32.0,6.0,8.0,23.0,2.0,38.0,33.0
2018,NEWBURGH CITY SCHOOL DISTRICT,58.0,2.0,24.0,52.0,2.0,60.0,78.0
2018,PORT JERVIS CITY SCHOOL DISTRICT,54.0,6.0,8.0,15.0,2.0,60.0,25.0
2018,TUXEDO UNION FREE SCHOOL DISTRICT,14.0,1.0,6.0,14.0,4.0,15.0,24.0
2018,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,16.0,2.0,4.0,14.0,2.0,18.0,20.0
2018,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,24.0,3.0,3.0,25.0,3.0,27.0,31.0
2018,FLORIDA UNION FREE SCHOOL DISTRICT,25.0,2.0,6.0,24.0,4.0,27.0,34.0
2018,ALBION CENTRAL SCHOOL DISTRICT,54.0,5.0,11.0,11.0,1.0,59.0,23.0
2018,KENDALL CENTRAL SCHOOL DISTRICT,42.0,8.0,1.0,6.0,0.0,50.0,7.0
2018,HOLLEY CENTRAL SCHOOL DISTRICT,51.0,8.0,1.0,9.0,1.0,59.0,11.0
2018,MEDINA CENTRAL SCHOOL DISTRICT,52.0,6.0,6.0,7.0,0.0,58.0,13.0
2018,LYNDONVILLE CENTRAL SCHOOL DISTRICT,37.0,7.0,0.0,5.0,1.0,44.0,6.0
2018,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,52.0,7.0,1.0,2.0,0.0,59.0,3.0
2018,FULTON CITY SCHOOL DISTRICT,54.0,4.0,1.0,5.0,1.0,58.0,7.0
2018,HANNIBAL CENTRAL SCHOOL DISTRICT,56.0,9.0,1.0,2.0,0.0,65.0,3.0
2018,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,38.0,6.0,1.0,2.0,1.0,44.0,4.0
2018,MEXICO CENTRAL SCHOOL DISTRICT,47.0,7.0,1.0,2.0,0.0,54.0,3.0
2018,OSWEGO CITY SCHOOL DISTRICT,48.0,4.0,2.0,5.0,1.0,52.0,8.0
2018,PULASKI CENTRAL SCHOOL DISTRICT,45.0,5.0,1.0,1.0,1.0,50.0,3.0
2018,SANDY CREEK CENTRAL SCHOOL DISTRICT,47.0,7.0,1.0,2.0,1.0,54.0,4.0
2018,PHOENIX CENTRAL SCHOOL DISTRICT,48.0,6.0,1.0,2.0,0.0,54.0,3.0
2018,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,50.0,7.0,1.0,2.0,0.0,57.0,3.0
2018,EDMESTON CENTRAL SCHOOL DISTRICT,40.0,8.0,1.0,2.0,2.0,48.0,5.0
2018,LAURENS CENTRAL SCHOOL DISTRICT,54.0,10.0,1.0,8.0,0.0,64.0,9.0
2018,SCHENEVUS CENTRAL SCHOOL DISTRICT,42.0,6.0,2.0,3.0,0.0,48.0,5.0
2018,MILFORD CENTRAL SCHOOL DISTRICT,42.0,7.0,2.0,1.0,1.0,49.0,4.0
2018,MORRIS CENTRAL SCHOOL DISTRICT,49.0,8.0,0.0,4.0,2.0,57.0,6.0
2018,ONEONTA CITY SCHOOL DISTRICT,33.0,4.0,6.0,8.0,4.0,37.0,18.0
2018,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,44.0,8.0,2.0,6.0,1.0,52.0,9.0
2018,COOPERSTOWN CENTRAL SCHOOL DISTRICT,18.0,5.0,1.0,4.0,4.0,23.0,9.0
2018,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,53.0,4.0,1.0,3.0,0.0,57.0,4.0
2018,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,45.0,10.0,1.0,2.0,0.0,55.0,3.0
2018,WORCESTER CENTRAL SCHOOL DISTRICT,47.0,5.0,2.0,2.0,0.0,52.0,4.0
2018,HALDANE CENTRAL SCHOOL DISTRICT,13.0,3.0,2.0,9.0,4.0,16.0,15.0
2018,GARRISON UNION FREE SCHOOL DISTRICT,2.0,0.0,1.0,13.0,3.0,2.0,17.0
2018,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,15.0,2.0,3.0,19.0,2.0,17.0,24.0
2018,BREWSTER CENTRAL SCHOOL DISTRICT,26.0,3.0,3.0,35.0,3.0,29.0,41.0
2018,BERLIN CENTRAL SCHOOL DISTRICT,47.0,5.0,0.0,1.0,0.0,52.0,1.0
2018,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),24.0,5.0,2.0,4.0,1.0,29.0,7.0
2018,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,20.0,3.0,3.0,6.0,6.0,23.0,15.0
2018,HOOSICK FALLS CENTRAL SCHOOL DISTRICT,42.0,6.0,1.0,2.0,0.0,48.0,3.0
2018,LANSINGBURGH CENTRAL SCHOOL DISTRICT,62.0,3.0,18.0,13.0,1.0,65.0,32.0
2018,NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,WYNANTSKILL UNION FREE SCHOOL DISTRICT,24.0,4.0,3.0,2.0,2.0,28.0,7.0
2018,RENSSELAER CITY SCHOOL DISTRICT,65.0,3.0,12.0,10.0,14.0,68.0,36.0
2018,AVERILL PARK CENTRAL SCHOOL DISTRICT,20.0,3.0,1.0,3.0,1.0,23.0,5.0
2018,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,28.0,6.0,1.0,1.0,0.0,34.0,2.0
2018,SCHODACK CENTRAL SCHOOL DISTRICT,16.0,4.0,1.0,3.0,1.0,20.0,5.0
2018,TROY CITY SCHOOL DISTRICT,71.0,3.0,31.0,17.0,1.0,74.0,49.0
2018,CLARKSTOWN CENTRAL SCHOOL DISTRICT,14.0,2.0,4.0,18.0,13.0,16.0,35.0
2018,NANUET UNION FREE SCHOOL DISTRICT,20.0,3.0,6.0,23.0,16.0,23.0,45.0
2018,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),52.0,7.0,13.0,57.0,4.0,59.0,74.0
2018,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,13.0,2.0,2.0,16.0,8.0,15.0,26.0
2018,NYACK UNION FREE SCHOOL DISTRICT,33.0,4.0,18.0,25.0,7.0,37.0,50.0
2018,PEARL RIVER UNION FREE SCHOOL DISTRICT,12.0,1.0,1.0,12.0,5.0,13.0,18.0
2018,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),26.0,3.0,7.0,24.0,8.0,29.0,39.0
2018,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),78.0,6.0,32.0,60.0,4.0,84.0,96.0
2018,BRASHER FALLS CENTRAL SCHOOL DISTRICT,50.0,6.0,0.0,2.0,0.0,56.0,2.0
2018,CANTON CENTRAL SCHOOL DISTRICT,40.0,4.0,1.0,1.0,1.0,44.0,3.0
2018,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,62.0,9.0,1.0,3.0,2.0,71.0,6.0
2018,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,31.0,8.0,0.0,0.0,0.0,39.0,0.0
2018,GOUVERNEUR CENTRAL SCHOOL DISTRICT,57.0,6.0,1.0,2.0,0.0,63.0,3.0
2018,HAMMOND CENTRAL SCHOOL DISTRICT,47.0,7.0,1.0,0.0,0.0,54.0,1.0
2018,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,48.0,11.0,2.0,2.0,0.0,59.0,4.0
2018,LISBON CENTRAL SCHOOL DISTRICT,35.0,6.0,0.0,1.0,1.0,41.0,2.0
2018,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,37.0,7.0,0.0,2.0,0.0,44.0,2.0
2018,MASSENA CENTRAL SCHOOL DISTRICT,55.0,5.0,1.0,2.0,1.0,60.0,4.0
2018,MORRISTOWN CENTRAL SCHOOL DISTRICT,54.0,10.0,0.0,0.0,0.0,64.0,0.0
2018,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,52.0,5.0,0.0,1.0,1.0,57.0,2.0
2018,OGDENSBURG CITY SCHOOL DISTRICT,53.0,7.0,0.0,1.0,0.0,60.0,1.0
2018,HEUVELTON CENTRAL SCHOOL DISTRICT,44.0,6.0,1.0,1.0,0.0,50.0,2.0
2018,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,33.0,10.0,0.0,0.0,0.0,43.0,0.0
2018,POTSDAM CENTRAL SCHOOL DISTRICT,32.0,4.0,2.0,2.0,3.0,36.0,7.0
2018,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,56.0,4.0,0.0,1.0,1.0,60.0,2.0
2018,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,14.0,2.0,1.0,2.0,1.0,16.0,4.0
2018,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,13.0,1.0,2.0,6.0,11.0,14.0,19.0
2018,CORINTH CENTRAL SCHOOL DISTRICT,42.0,6.0,0.0,2.0,1.0,48.0,3.0
2018,EDINBURG COMMON SCHOOL DISTRICT,39.0,12.0,0.0,1.0,0.0,51.0,1.0
2018,GALWAY CENTRAL SCHOOL DISTRICT,28.0,3.0,0.0,0.0,0.0,31.0,0.0
2018,MECHANICVILLE CITY SCHOOL DISTRICT,34.0,3.0,1.0,2.0,1.0,37.0,4.0
2018,BALLSTON SPA CENTRAL SCHOOL DISTRICT,28.0,3.0,2.0,3.0,2.0,31.0,7.0
2018,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,30.0,3.0,1.0,4.0,1.0,33.0,6.0
2018,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,23.0,4.0,1.0,2.0,1.0,27.0,4.0
2018,SARATOGA SPRINGS CITY SCHOOL DISTRICT,17.0,2.0,2.0,3.0,2.0,19.0,7.0
2018,STILLWATER CENTRAL SCHOOL DISTRICT,26.0,3.0,2.0,2.0,1.0,29.0,5.0
2018,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,37.0,4.0,1.0,2.0,1.0,41.0,4.0
2018,DUANESBURG CENTRAL SCHOOL DISTRICT,24.0,2.0,1.0,4.0,1.0,26.0,6.0
2018,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,24.0,5.0,4.0,4.0,1.0,29.0,9.0
2018,NISKAYUNA CENTRAL SCHOOL DISTRICT,11.0,2.0,4.0,4.0,17.0,13.0,25.0
2018,SCHALMONT CENTRAL SCHOOL DISTRICT,24.0,4.0,2.0,5.0,2.0,28.0,9.0
2018,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT,32.0,6.0,4.0,7.0,3.0,38.0,14.0
2018,SCHENECTADY CITY SCHOOL DISTRICT,79.0,3.0,31.0,21.0,18.0,82.0,70.0
2018,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,52.0,7.0,1.0,2.0,1.0,59.0,4.0
2018,JEFFERSON CENTRAL SCHOOL DISTRICT,48.0,9.0,0.0,2.0,0.0,57.0,2.0
2018,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,45.0,8.0,1.0,1.0,1.0,53.0,3.0
2018,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,44.0,6.0,1.0,6.0,1.0,50.0,8.0
2018,SCHOHARIE CENTRAL SCHOOL DISTRICT,42.0,7.0,0.0,2.0,0.0,49.0,2.0
2018,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,47.0,5.0,2.0,4.0,1.0,52.0,7.0
2018,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,45.0,6.0,0.0,2.0,1.0,51.0,3.0
2018,WATKINS GLEN CENTRAL SCHOOL DISTRICT,45.0,4.0,1.0,3.0,1.0,49.0,5.0
2018,SOUTH SENECA CENTRAL SCHOOL DISTRICT,47.0,6.0,2.0,2.0,0.0,53.0,4.0
2018,ROMULUS CENTRAL SCHOOL DISTRICT,49.0,6.0,1.0,5.0,0.0,55.0,6.0
2018,SENECA FALLS CENTRAL SCHOOL DISTRICT,43.0,4.0,3.0,5.0,2.0,47.0,10.0
2018,WATERLOO CENTRAL SCHOOL DISTRICT,49.0,7.0,4.0,4.0,1.0,56.0,9.0
2018,ADDISON CENTRAL SCHOOL DISTRICT,49.0,7.0,1.0,1.0,1.0,56.0,3.0
2018,AVOCA CENTRAL SCHOOL DISTRICT,47.0,9.0,2.0,2.0,0.0,56.0,4.0
2018,BATH CENTRAL SCHOOL DISTRICT,53.0,5.0,2.0,2.0,0.0,58.0,4.0
2018,BRADFORD CENTRAL SCHOOL DISTRICT,50.0,14.0,0.0,1.0,0.0,64.0,1.0
2018,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT,46.0,7.0,0.0,2.0,1.0,53.0,3.0
2018,CORNING CITY SCHOOL DISTRICT,36.0,5.0,2.0,2.0,4.0,41.0,8.0
2018,CANISTEO-GREENWOOD CSD,45.0,7.0,1.0,2.0,1.0,52.0,4.0
2018,HORNELL CITY SCHOOL DISTRICT,54.0,2.0,4.0,2.0,0.0,56.0,6.0
2018,ARKPORT CENTRAL SCHOOL DISTRICT,30.0,6.0,0.0,4.0,1.0,36.0,5.0
2018,PRATTSBURGH CENTRAL SCHOOL DISTRICT,45.0,10.0,2.0,1.0,0.0,55.0,3.0
