YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2014,SALMON RIVER CENTRAL SCHOOL DISTRICT,13.0,8.0,13.378787878787879,67.0,11.0,0.0,0.0,0.0,78.0,0.0
2014,SARANAC LAKE CENTRAL SCHOOL DISTRICT,10.0,11.0,9.984,28.0,9.0,1.0,1.0,1.0,37.0,3.0
2014,MALONE CENTRAL SCHOOL DISTRICT,5.0,0.0,5.10309278350515,39.0,10.0,1.0,0.0,1.0,49.0,2.0
2014,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,12.0,20.0,11.75757575757575,46.0,13.0,1.0,0.0,1.0,59.0,2.0
2014,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,11.0,0.0,11.88,50.0,11.0,0.0,0.0,0.0,61.0,0.0
2014,WHEELERVILLE UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,40.0,13.0,2.0,3.0,1.0,53.0,6.0
2014,GLOVERSVILLE CITY SCHOOL DISTRICT,12.0,33.0,11.05829596412555,52.0,8.0,5.0,4.0,1.0,60.0,10.0
2014,JOHNSTOWN CITY SCHOOL DISTRICT,13.0,30.0,11.74590163934426,33.0,13.0,2.0,3.0,1.0,46.0,6.0
2014,MAYFIELD CENTRAL SCHOOL DISTRICT,17.0,0.0,18.0,33.0,9.0,1.0,1.0,1.0,42.0,3.0
2014,NORTHVILLE CENTRAL SCHOOL DISTRICT,9.0,,,33.0,11.0,0.0,1.0,0.0,44.0,1.0
2014,BROADALBIN-PERTH CENTRAL SCHOOL DISTRICT,5.0,8.0,4.859375,31.0,7.0,2.0,2.0,1.0,38.0,5.0
2014,ALEXANDER CENTRAL SCHOOL DISTRICT,9.0,13.0,8.78378378378378,20.0,11.0,1.0,1.0,1.0,31.0,3.0
2014,BATAVIA CITY SCHOOL DISTRICT,9.0,32.0,8.20689655172413,46.0,7.0,7.0,6.0,1.0,53.0,14.0
2014,BYRON-BERGEN CENTRAL SCHOOL DISTRICT,20.0,20.0,20.0,25.0,8.0,2.0,4.0,1.0,33.0,7.0
2014,ELBA CENTRAL SCHOOL DISTRICT,8.0,0.0,8.34042553191489,28.0,7.0,3.0,19.0,0.0,35.0,22.0
2014,LE ROY CENTRAL SCHOOL DISTRICT,5.0,13.0,4.52941176470588,21.0,9.0,2.0,2.0,1.0,30.0,5.0
2014,OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.25609756097561,32.0,13.0,1.0,5.0,0.0,45.0,6.0
2014,PAVILION CENTRAL SCHOOL DISTRICT,10.0,67.0,7.835443037974681,31.0,11.0,2.0,2.0,0.0,42.0,4.0
2014,PEMBROKE CENTRAL SCHOOL DISTRICT,12.0,0.0,12.42857142857142,20.0,10.0,0.0,1.0,0.0,30.0,1.0
2014,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,28.999999999999996,33.0,28.89743589743589,40.0,8.0,2.0,8.0,0.0,48.0,10.0
2014,CATSKILL CENTRAL SCHOOL DISTRICT,5.0,10.0,4.8540145985401395,41.0,8.0,12.0,10.0,1.0,49.0,23.0
2014,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,10.0,0.0,10.26086956521739,27.0,5.0,4.0,5.0,1.0,32.0,10.0
2014,GREENVILLE CENTRAL SCHOOL DISTRICT,13.0,50.0,11.98165137614678,26.0,8.0,1.0,2.0,1.0,34.0,4.0
2014,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,8.0,0.0,8.0,42.0,8.0,0.0,8.0,3.0,50.0,11.0
2014,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,9.0,0.0,9.4390243902439,27.0,10.0,0.0,6.0,4.0,37.0,10.0
2014,INDIAN LAKE CENTRAL SCHOOL DISTRICT,8.0,40.0,5.33333333333333,21.0,12.0,1.0,0.0,0.0,33.0,1.0
2014,INLET COMMON SCHOOL DISTRICT,0.0,,,22.0,26.0,0.0,15.0,0.0,48.0,15.0
2014,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0,18.0,13.0,1.0,0.0,1.0,31.0,2.0
2014,LONG LAKE CENTRAL SCHOOL DISTRICT,6.0,0.0,6.75,26.0,5.0,0.0,0.0,2.0,31.0,2.0
2014,WELLS CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.000000000000001,30.0,17.0,1.0,1.0,0.0,47.0,2.0
2014,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,5.0,0.0,5.43103448275862,27.0,9.0,0.0,1.0,0.0,36.0,1.0
2014,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,19.0,0.0,19.55072463768116,31.0,9.0,1.0,0.0,1.0,40.0,2.0
2014,HERKIMER CENTRAL SCHOOL DISTRICT,11.0,30.0,9.48863636363636,40.0,8.0,2.0,2.0,1.0,48.0,5.0
2014,LITTLE FALLS CITY SCHOOL DISTRICT,14.000000000000002,0.0,15.976470588235289,42.0,11.0,1.0,1.0,1.0,53.0,3.0
2014,DOLGEVILLE CENTRAL SCHOOL DISTRICT,19.0,0.0,21.61249999999999,46.0,12.0,0.0,0.0,0.0,58.0,0.0
2014,POLAND CENTRAL SCHOOL DISTRICT,19.0,50.0,16.51999999999999,40.0,12.0,1.0,2.0,0.0,52.0,3.0
2014,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,21.0,17.0,21.63157894736842,38.0,7.0,1.0,0.0,0.0,45.0,1.0
2014,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,13.0,40.0,9.0,20.0,16.0,2.0,3.0,1.0,36.0,6.0
2014,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,5.0,0.0,5.05208333333333,41.0,11.0,1.0,0.0,0.0,52.0,1.0
2014,CENTRAL VALLEY CSD AT ILION-MOHAWK,,,,42.0,11.0,4.0,0.0,1.0,53.0,5.0
2014,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,9.0,22.0,8.1937984496124,32.0,8.0,1.0,1.0,1.0,40.0,3.0
2014,ALEXANDRIA CENTRAL SCHOOL DISTRICT,4.0,0.0,4.07843137254902,29.0,11.0,2.0,3.0,1.0,40.0,6.0
2014,INDIAN RIVER CENTRAL SCHOOL DISTRICT,7.000000000000001,9.0,6.86486486486486,27.0,22.0,11.0,16.0,3.0,49.0,30.0
2014,GENERAL BROWN CENTRAL SCHOOL DISTRICT,18.0,44.0,17.42857142857142,27.0,9.0,1.0,2.0,1.0,36.0,4.0
2014,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,8.0,0.0,8.19512195121951,25.0,8.0,2.0,2.0,0.0,33.0,4.0
2014,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,8.0,25.0,7.10526315789473,35.0,11.0,1.0,3.0,1.0,46.0,5.0
2014,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,5.0,20.0,4.18918918918919,23.0,11.0,1.0,2.0,0.0,34.0,3.0
2014,LYME CENTRAL SCHOOL DISTRICT,11.0,50.0,8.48387096774193,39.0,12.0,3.0,8.0,1.0,51.0,12.0
2014,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,2.0,10.0,1.62790697674418,34.0,14.0,1.0,2.0,1.0,48.0,4.0
2014,WATERTOWN CITY SCHOOL DISTRICT,10.0,13.0,9.81720430107526,42.0,10.0,9.0,9.0,2.0,52.0,20.0
2014,CARTHAGE CENTRAL SCHOOL DISTRICT,8.0,10.0,7.8075313807531295,28.0,13.0,7.0,9.0,2.0,41.0,18.0
2014,COPENHAGEN CENTRAL SCHOOL DISTRICT,12.0,28.999999999999996,9.76315789473684,23.0,17.0,2.0,2.0,1.0,40.0,5.0
2014,HARRISVILLE CENTRAL SCHOOL DISTRICT,15.0,25.0,12.94117647058823,43.0,12.0,1.0,1.0,1.0,55.0,3.0
2014,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,11.0,27.0,9.59649122807017,25.0,11.0,3.0,1.0,1.0,36.0,5.0
2014,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,15.0,37.0,12.74999999999999,47.0,14.0,0.0,1.0,0.0,61.0,1.0
2014,BEAVER RIVER CENTRAL SCHOOL DISTRICT,7.000000000000001,13.0,5.9811320754717,26.0,12.0,2.0,1.0,0.0,38.0,3.0
2014,AVON CENTRAL SCHOOL DISTRICT,12.0,28.999999999999996,11.46315789473684,20.0,6.0,1.0,3.0,1.0,26.0,5.0
2014,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,9.0,0.0,9.34177215189873,17.0,6.0,3.0,1.0,2.0,23.0,6.0
2014,GENESEO CENTRAL SCHOOL DISTRICT,11.0,9.0,11.11111111111111,25.0,2.0,1.0,8.0,3.0,27.0,12.0
2014,LIVONIA CENTRAL SCHOOL DISTRICT,11.0,11.0,11.0,22.0,5.0,1.0,2.0,0.0,27.0,3.0
2014,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,13.0,50.0,5.43181818181818,54.0,5.0,5.0,21.0,1.0,59.0,27.0
2014,DANSVILLE CENTRAL SCHOOL DISTRICT,6.0,25.0,5.13636363636363,38.0,10.0,2.0,3.0,1.0,48.0,6.0
2014,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),15.0,0.0,15.434782608695649,29.0,6.0,0.0,0.0,1.0,35.0,1.0
2014,YORK CENTRAL SCHOOL DISTRICT,13.0,33.0,13.0,23.0,8.0,0.0,1.0,1.0,31.0,2.0
2014,BROOKFIELD CENTRAL SCHOOL DISTRICT,9.0,50.0,7.21739130434782,33.0,19.0,2.0,1.0,0.0,52.0,3.0
2014,CAZENOVIA CENTRAL SCHOOL DISTRICT,9.0,25.0,7.92436974789916,12.0,3.0,1.0,2.0,1.0,15.0,4.0
2014,DERUYTER CENTRAL SCHOOL DISTRICT,8.0,0.0,8.170212765957439,38.0,12.0,1.0,2.0,1.0,50.0,4.0
2014,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,11.0,0.0,11.568965517241379,40.0,11.0,1.0,2.0,1.0,51.0,4.0
2014,HAMILTON CENTRAL SCHOOL DISTRICT,16.0,50.0,12.53061224489796,19.0,4.0,1.0,2.0,3.0,23.0,6.0
2014,CANASTOTA CENTRAL SCHOOL DISTRICT,12.0,11.0,12.04545454545454,35.0,6.0,1.0,2.0,1.0,41.0,4.0
2014,MADISON CENTRAL SCHOOL DISTRICT,11.0,10.0,11.157894736842099,35.0,12.0,1.0,0.0,0.0,47.0,1.0
2014,ONEIDA CITY SCHOOL DISTRICT,10.0,14.000000000000002,9.86046511627907,39.0,8.0,1.0,1.0,1.0,47.0,3.0
2014,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT,12.0,25.0,8.65714285714285,33.0,12.0,0.0,2.0,0.0,45.0,2.0
2014,CHITTENANGO CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.08641975308642,28.0,8.0,1.0,2.0,1.0,36.0,4.0
2014,BRIGHTON CENTRAL SCHOOL DISTRICT,9.0,9.0,9.0,9.0,3.0,7.0,5.0,13.0,12.0,25.0
2014,GATES-CHILI CENTRAL SCHOOL DISTRICT,11.0,28.000000000000004,10.20234604105572,29.0,13.0,17.0,9.0,5.0,42.0,31.0
2014,GREECE CENTRAL SCHOOL DISTRICT,13.0,23.0,12.549356223175959,24.0,10.0,13.0,11.0,3.0,34.0,27.0
2014,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,13.0,35.0,12.60144927536232,41.0,11.0,19.0,17.0,2.0,52.0,38.0
2014,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,20.0,23.0,19.8,9.0,4.0,9.0,10.0,3.0,13.0,22.0
2014,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,8.0,0.0,8.04145077720207,8.0,2.0,1.0,3.0,2.0,10.0,6.0
2014,SPENCERPORT CENTRAL SCHOOL DISTRICT,13.0,45.0,12.20496894409937,17.0,8.0,5.0,5.0,2.0,25.0,12.0
2014,HILTON CENTRAL SCHOOL DISTRICT,14.000000000000002,31.0,13.31014492753623,12.0,6.0,1.0,4.0,1.0,18.0,6.0
2014,PENFIELD CENTRAL SCHOOL DISTRICT,8.0,27.0,6.97574123989218,9.0,4.0,3.0,5.0,3.0,13.0,11.0
2014,FAIRPORT CENTRAL SCHOOL DISTRICT,13.0,44.0,10.35208333333333,11.0,3.0,5.0,3.0,4.0,14.0,12.0
2014,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,12.0,10.0,12.08,39.0,8.0,8.0,8.0,1.0,47.0,17.0
2014,PITTSFORD CENTRAL SCHOOL DISTRICT,12.0,25.0,11.5929018789144,3.0,1.0,3.0,4.0,10.0,4.0,17.0
2014,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT,11.0,33.0,10.43225806451612,18.0,7.0,7.0,5.0,3.0,25.0,15.0
2014,ROCHESTER CITY SCHOOL DISTRICT,25.0,39.0,24.29723320158102,81.0,4.0,60.0,25.0,4.0,85.0,89.0
2014,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,12.0,21.0,11.56512605042016,29.0,9.0,15.0,6.0,11.0,38.0,32.0
2014,BROCKPORT CENTRAL SCHOOL DISTRICT,9.0,25.0,8.34246575342465,29.0,11.0,4.0,6.0,2.0,40.0,12.0
2014,WEBSTER CENTRAL SCHOOL DISTRICT,9.0,28.000000000000004,8.54078549848942,9.0,3.0,3.0,5.0,3.0,12.0,11.0
2014,WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT,15.0,25.0,14.402985074626859,27.0,14.0,13.0,3.0,0.0,41.0,16.0
2014,AMSTERDAM CITY SCHOOL DISTRICT,13.0,28.999999999999996,12.1913357400722,55.0,4.0,5.0,41.0,1.0,59.0,47.0
2014,CANAJOHARIE CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.269230769230769,30.0,10.0,1.0,0.0,0.0,40.0,1.0
2014,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.0679611650485406,22.0,8.0,1.0,2.0,1.0,30.0,4.0
2014,FORT PLAIN CENTRAL SCHOOL DISTRICT,10.0,0.0,10.43478260869565,44.0,8.0,1.0,4.0,1.0,52.0,6.0
2014,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CSD,,,,37.0,9.0,1.0,1.0,0.0,46.0,2.0
2014,GLEN COVE CITY SCHOOL DISTRICT,10.0,23.0,9.32128514056225,42.0,11.0,11.0,52.0,4.0,53.0,67.0
2014,HEMPSTEAD UNION FREE SCHOOL DISTRICT,25.0,33.0,24.53047404063205,60.0,4.0,35.0,61.0,1.0,64.0,97.0
2014,UNIONDALE UNION FREE SCHOOL DISTRICT,9.0,22.0,8.58223062381852,45.0,10.0,47.0,51.0,1.0,55.0,99.0
2014,EAST MEADOW UNION FREE SCHOOL DISTRICT,13.0,19.0,12.6797153024911,11.0,6.0,3.0,20.0,18.0,17.0,41.0
2014,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,16.0,20.0,15.957219251336898,8.0,3.0,2.0,11.0,7.0,11.0,20.0
2014,LEVITTOWN UNION FREE SCHOOL DISTRICT,14.000000000000002,38.0,13.88424437299035,11.0,6.0,1.0,16.0,7.0,17.0,24.0
2014,SEAFORD UNION FREE SCHOOL DISTRICT,9.0,0.0,9.04411764705882,4.0,2.0,1.0,5.0,2.0,6.0,8.0
2014,BELLMORE UNION FREE SCHOOL DISTRICT,8.0,0.0,8.0,3.0,0.0,1.0,7.0,5.0,3.0,13.0
2014,ROOSEVELT UNION FREE SCHOOL DISTRICT,17.0,22.0,16.84162895927602,23.0,4.0,57.0,43.0,0.0,27.0,100.0
2014,FREEPORT UNION FREE SCHOOL DISTRICT,8.0,32.0,7.367139959432049,54.0,10.0,29.0,60.0,2.0,64.0,91.0
2014,BALDWIN UNION FREE SCHOOL DISTRICT,18.0,57.99999999999999,17.5778364116095,9.0,0.0,46.0,25.0,4.0,9.0,75.0
2014,OCEANSIDE UNION FREE SCHOOL DISTRICT,10.0,15.0,9.90888382687927,8.0,2.0,2.0,14.0,3.0,10.0,19.0
2014,MALVERNE UNION FREE SCHOOL DISTRICT,13.0,28.999999999999996,12.49367088607595,27.0,8.0,55.0,20.0,4.0,35.0,79.0
2014,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,8.0,14.000000000000002,7.96449704142011,14.0,5.0,23.0,25.0,15.0,19.0,63.0
2014,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,10.0,33.0,9.47924528301886,11.0,6.0,7.0,13.0,11.0,17.0,31.0
2014,LAWRENCE UNION FREE SCHOOL DISTRICT,14.000000000000002,40.0,13.80228136882129,53.0,9.0,23.0,46.0,6.0,62.0,75.0
2014,ELMONT UNION FREE SCHOOL DISTRICT,14.000000000000002,30.0,12.769230769230768,42.0,13.0,49.0,26.0,15.0,55.0,90.0
2014,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,11.0,38.0,9.62043795620437,8.0,4.0,2.0,17.0,8.0,12.0,27.0
2014,GARDEN CITY UNION FREE SCHOOL DISTRICT,12.0,31.0,11.57371794871794,1.0,0.0,1.0,3.0,3.0,1.0,7.0
2014,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,13.0,43.0,11.58490566037735,42.0,5.0,3.0,21.0,5.0,47.0,29.0
2014,LYNBROOK UNION FREE SCHOOL DISTRICT,11.0,41.0,9.9156626506024,6.0,1.0,3.0,13.0,5.0,7.0,21.0
2014,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,10.0,25.0,8.98058252427184,9.0,2.0,6.0,11.0,3.0,11.0,20.0
2014,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,12.0,22.0,11.599999999999989,5.0,3.0,3.0,13.0,16.0,8.0,32.0
2014,WANTAGH UNION FREE SCHOOL DISTRICT,11.0,46.0,10.33206106870229,4.0,1.0,0.0,5.0,2.0,5.0,7.0
2014,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,8.0,17.0,7.66355140186916,22.0,6.0,21.0,35.0,14.0,28.0,70.0
2014,MERRICK UNION FREE SCHOOL DISTRICT,11.0,33.0,10.55704697986577,1.0,0.0,1.0,5.0,5.0,1.0,11.0
2014,ISLAND TREES UNION FREE SCHOOL DISTRICT,15.0,20.0,14.73404255319149,9.0,4.0,1.0,15.0,9.0,13.0,25.0
2014,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,13.0,25.0,12.62962962962963,19.0,5.0,19.0,34.0,8.0,24.0,61.0
2014,NORTH MERRICK UNION FREE SCHOOL DISTRICT,12.0,0.0,12.35294117647058,4.0,1.0,2.0,10.0,6.0,5.0,18.0
2014,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,6.0,13.0,5.9385964912280595,24.0,8.0,40.0,30.0,23.0,32.0,93.0
2014,ISLAND PARK UNION FREE SCHOOL DISTRICT,12.0,0.0,12.32876712328767,34.0,9.0,2.0,29.0,3.0,43.0,34.0
2014,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,10.0,36.0,9.363914373088681,16.0,5.0,32.0,25.0,18.0,21.0,75.0
2014,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,9.0,28.000000000000004,8.57849829351535,13.0,4.0,27.0,16.0,18.0,17.0,61.0
2014,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,8.0,24.0,7.77880184331797,4.0,2.0,2.0,5.0,5.0,6.0,12.0
2014,LONG BEACH CITY SCHOOL DISTRICT,21.0,49.0,20.01176470588235,18.0,4.0,11.0,23.0,4.0,22.0,38.0
2014,WESTBURY UNION FREE SCHOOL DISTRICT,11.0,10.0,11.03039513677811,77.0,7.0,29.0,67.0,1.0,84.0,97.0
2014,EAST WILLISTON UNION FREE SCHOOL DISTRICT,21.0,25.0,20.87261146496815,2.0,0.0,1.0,5.0,17.0,2.0,23.0
2014,ROSLYN UNION FREE SCHOOL DISTRICT,8.0,50.0,7.846715328467151,6.0,4.0,3.0,6.0,15.0,10.0,24.0
2014,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,7.000000000000001,8.0,6.98611111111111,10.0,4.0,2.0,17.0,12.0,14.0,31.0
2014,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,7.000000000000001,0.0,7.21052631578947,11.0,4.0,1.0,16.0,42.0,15.0,59.0
2014,MANHASSET UNION FREE SCHOOL DISTRICT,19.0,20.0,18.97967479674796,4.0,1.0,3.0,5.0,16.0,5.0,24.0
2014,GREAT NECK UNION FREE SCHOOL DISTRICT,11.0,23.0,10.72093023255813,8.0,6.0,1.0,8.0,33.0,14.0,42.0
2014,HERRICKS UNION FREE SCHOOL DISTRICT,13.0,17.0,12.950464396284831,3.0,2.0,1.0,6.0,56.0,5.0,63.0
2014,MINEOLA UNION FREE SCHOOL DISTRICT,17.0,40.0,16.53441295546558,15.0,5.0,3.0,22.0,12.0,20.0,37.0
2014,CARLE PLACE UNION FREE SCHOOL DISTRICT,9.0,25.0,8.4074074074074,9.0,4.0,2.0,14.0,7.0,13.0,23.0
2014,NORTH SHORE CENTRAL SCHOOL DISTRICT,14.000000000000002,21.0,13.778169014084499,4.0,3.0,1.0,7.0,5.0,7.0,13.0
2014,SYOSSET CENTRAL SCHOOL DISTRICT,10.0,25.0,9.82644628099173,1.0,0.0,1.0,3.0,28.0,1.0,32.0
2014,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,10.0,23.0,9.801020408163259,9.0,4.0,1.0,15.0,4.0,13.0,20.0
2014,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,11.0,39.0,10.63557483731019,4.0,2.0,0.0,4.0,16.0,6.0,20.0
2014,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,5.0,0.0,5.09933774834437,15.0,4.0,3.0,18.0,4.0,19.0,25.0
2014,JERICHO UNION FREE SCHOOL DISTRICT,9.0,20.0,8.82315112540192,0.0,0.0,2.0,3.0,43.0,0.0,48.0
2014,HICKSVILLE UNION FREE SCHOOL DISTRICT,12.0,44.0,10.59793814432989,21.0,7.0,3.0,26.0,29.0,28.0,58.0
2014,PLAINEDGE UNION FREE SCHOOL DISTRICT,11.0,38.0,10.57312252964426,6.0,2.0,0.0,5.0,2.0,8.0,7.0
2014,BETHPAGE UNION FREE SCHOOL DISTRICT,11.0,16.0,10.82692307692307,8.0,4.0,0.0,12.0,9.0,12.0,21.0
2014,FARMINGDALE UNION FREE SCHOOL DISTRICT,8.0,50.0,7.30864197530864,15.0,4.0,6.0,18.0,5.0,19.0,29.0
2014,MASSAPEQUA UNION FREE SCHOOL DISTRICT,15.0,52.0,14.116242038216559,7.0,2.0,0.0,3.0,1.0,9.0,4.0
2014,NYC CHANCELLOR'S OFFICE,,,,,,,,,,
2014,NYC SPECIAL SCHOOLS - DISTRICT 75,17.0,18.0,16.82271117855336,66.0,1.0,39.0,39.0,7.0,67.0,85.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,21.0,18.0,21.54918032786885,60.0,5.0,18.0,41.0,22.0,65.0,81.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,19.0,19.0,19.0,51.0,5.0,17.0,34.0,23.0,56.0,74.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,17.0,20.0,16.44264943457189,48.0,4.0,25.0,35.0,8.0,52.0,68.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,19.0,25.0,17.68309859154929,78.0,4.0,27.0,62.0,7.0,82.0,96.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,19.0,36.0,16.93358395989974,80.0,4.0,52.0,40.0,3.0,84.0,95.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,17.0,21.0,16.47850208044383,83.0,4.0,8.0,87.0,1.0,87.0,96.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,24.0,26.0,23.48699551569506,90.0,3.0,27.0,70.0,1.0,93.0,98.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,20.0,28.000000000000004,18.44979448032883,77.0,4.0,24.0,64.0,5.0,81.0,93.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,21.0,28.999999999999996,19.03705558337506,89.0,3.0,30.0,67.0,1.0,92.0,98.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #10,18.0,21.0,17.522834645669292,80.0,4.0,18.0,68.0,8.0,84.0,94.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #11,18.0,22.0,17.28578360019408,71.0,5.0,43.0,42.0,7.0,76.0,92.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #12,21.0,27.0,19.67532467532467,87.0,3.0,27.0,69.0,2.0,90.0,98.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #13,16.0,15.0,16.10576923076923,64.0,8.0,52.0,16.0,19.0,72.0,87.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #14,20.0,22.0,19.65719207579672,71.0,4.0,25.0,59.0,4.0,75.0,88.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #15,15.0,15.0,14.999999999999991,57.0,3.0,16.0,41.0,15.0,60.0,72.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #16,20.0,23.0,19.6797153024911,83.0,3.0,79.0,17.0,1.0,86.0,97.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #17,21.0,28.999999999999996,20.04341637010676,79.0,5.0,81.0,14.0,2.0,84.0,97.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #18,14.000000000000002,16.0,13.761767531219979,74.0,6.0,90.0,7.0,1.0,80.0,98.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #19,19.0,28.999999999999996,18.00490539593553,84.0,3.0,50.0,41.0,6.0,87.0,97.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #20,12.0,13.0,11.88090664617748,70.0,6.0,4.0,26.0,42.0,76.0,72.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #21,14.000000000000002,16.0,13.78754578754578,65.0,5.0,17.0,25.0,25.0,70.0,67.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #22,14.000000000000002,23.0,13.443820224719099,59.0,7.0,38.0,15.0,18.0,66.0,71.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #23,23.0,31.0,21.8875,85.0,4.0,77.0,20.0,1.0,89.0,98.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #32,19.0,23.0,18.47868453105968,86.0,3.0,20.0,76.0,2.0,89.0,98.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #24,12.0,16.0,11.495743287491809,69.0,6.0,3.0,62.0,20.0,75.0,85.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #25,12.0,19.0,11.23049645390071,60.0,10.0,10.0,28.0,47.0,70.0,85.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #26,14.000000000000002,13.0,14.08712363869314,46.0,12.0,13.0,17.0,51.0,58.0,81.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #27,13.0,17.0,12.56474258970359,71.0,7.0,26.0,37.0,23.0,78.0,86.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #28,15.0,14.000000000000002,15.109922178988318,62.0,8.0,25.0,26.0,29.0,70.0,80.0
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #29,14.000000000000002,16.0,13.84943371085942,68.0,9.0,67.0,14.0,15.0,77.0,96.0
