YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP
2019,HERKIMER CENTRAL SCHOOL DISTRICT,0.11,0.15,0.09904109589041096
2019,LITTLE FALLS CITY SCHOOL DISTRICT,0.06,0.13,0.04583333333333333
2019,DOLGEVILLE CENTRAL SCHOOL DISTRICT,0.1,0.25,0.09347826086956522
2019,POLAND CENTRAL SCHOOL DISTRICT,0.1,0.33,0.07386363636363637
2019,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,0.05,0.0,0.06470588235294118
2019,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,0.25,0.5,0.15476190476190477
2019,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,0.11,0.25,0.07315789473684212
2019,CENTRAL VALLEY CSD AT ILION-MOHAWK,0.08,0.28,0.052789115646258496
2019,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,0.03,0.0,0.033471074380165285
2019,ALEXANDRIA CENTRAL SCHOOL DISTRICT,0.24,0.46,0.1892307692307692
2019,INDIAN RIVER CENTRAL SCHOOL DISTRICT,0.08,0.24,0.06535211267605634
2019,GENERAL BROWN CENTRAL SCHOOL DISTRICT,0.17,0.19,0.1662352941176471
2019,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,0.06,0.08,0.056533333333333324
2019,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,0.1,0.09,0.10055555555555556
2019,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,0.15,0.0,0.19218749999999998
2019,LYME CENTRAL SCHOOL DISTRICT,0.07,0.25,0.06379310344827586
2019,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,0.02,0.0,0.02205128205128205
2019,WATERTOWN CITY SCHOOL DISTRICT,0.11,0.24,0.0785201793721973
2019,CARTHAGE CENTRAL SCHOOL DISTRICT,0.12,0.35,0.06675925925925925
2019,COPENHAGEN CENTRAL SCHOOL DISTRICT,0.23,0.5,0.1890909090909091
2019,HARRISVILLE CENTRAL SCHOOL DISTRICT,0.18,0.13,0.19499999999999998
2019,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,0.06,0.13,0.055714285714285716
2019,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09483870967741936
2019,BEAVER RIVER CENTRAL SCHOOL DISTRICT,0.22,0.67,0.12999999999999998
2019,AVON CENTRAL SCHOOL DISTRICT,0.11,0.38,0.05600000000000001
2019,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,0.09,0.5,0.06813333333333332
2019,GENESEO CENTRAL SCHOOL DISTRICT,0.13,0.33,0.09000000000000001
2019,LIVONIA CENTRAL SCHOOL DISTRICT,0.07,0.0,0.07308823529411766
2019,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,0.19,0.1,0.23500000000000001
2019,DANSVILLE CENTRAL SCHOOL DISTRICT,0.12,0.1,0.12299999999999998
2019,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),0.08,0.25,0.06866666666666667
2019,YORK CENTRAL SCHOOL DISTRICT,0.06,0.0,0.06591549295774647
2019,BROOKFIELD CENTRAL SCHOOL DISTRICT,0.14,0.0,0.16210526315789475
2019,CAZENOVIA CENTRAL SCHOOL DISTRICT,0.07,0.13,0.06113636363636365
2019,DERUYTER CENTRAL SCHOOL DISTRICT,0.17,0.0,0.1883783783783784
2019,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,0.03,0.25,0.022413793103448272
2019,HAMILTON CENTRAL SCHOOL DISTRICT,0.07,0.21,0.045111111111111116
2019,CANASTOTA CENTRAL SCHOOL DISTRICT,0.11,0.04,0.1259782608695652
2019,MADISON CENTRAL SCHOOL DISTRICT,0.24,0.33,0.21468749999999998
2019,ONEIDA CITY SCHOOL DISTRICT,0.08,0.21,0.06858108108108109
2019,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT,0.07,0.25,0.017058823529411765
2019,CHITTENANGO CENTRAL SCHOOL DISTRICT,0.06,0.17,0.05020547945205479
2019,BRIGHTON CENTRAL SCHOOL DISTRICT,0.07,0.18,0.05667968750000001
2019,GATES-CHILI CENTRAL SCHOOL DISTRICT,0.12,0.36,0.09540636042402827
2019,GREECE CENTRAL SCHOOL DISTRICT,0.08,0.15,0.07559193954659948
2019,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,0.09,0.3,0.06967741935483872
2019,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,0.15,0.31,0.09759825327510918
2019,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,0.07,0.29,0.06214285714285715
2019,SPENCERPORT CENTRAL SCHOOL DISTRICT,0.08,0.26,0.0639877300613497
2019,HILTON CENTRAL SCHOOL DISTRICT,0.07,0.25,0.043644859813084115
2019,PENFIELD CENTRAL SCHOOL DISTRICT,0.09,0.26,0.07094827586206896
2019,FAIRPORT CENTRAL SCHOOL DISTRICT,0.1,0.45,0.08554347826086958
2019,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,0.12,0.33,0.11076923076923077
2019,PITTSFORD CENTRAL SCHOOL DISTRICT,0.06,0.16,0.05665178571428571
2019,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT,0.11,0.28,0.08290836653386452
2019,ROCHESTER CITY SCHOOL DISTRICT,0.1,0.12,0.09487277964474317
2019,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,0.1,0.35,0.08269689737470168
2019,BROCKPORT CENTRAL SCHOOL DISTRICT,0.13,0.23,0.11866396761133603
2019,WEBSTER CENTRAL SCHOOL DISTRICT,0.08,0.26,0.061632653061224486
2019,WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT,0.07,0.13,0.061818181818181835
2019,AMSTERDAM CITY SCHOOL DISTRICT,0.27,0.42,0.252972972972973
2019,CANAJOHARIE CENTRAL SCHOOL DISTRICT,0.08,0.22,0.06864864864864866
2019,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,0.06,0.14,0.057669902912621356
2019,FORT PLAIN CENTRAL SCHOOL DISTRICT,0.03,0.0,0.031764705882352945
2019,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CSD,0.11,0.36,0.06258620689655173
2019,GLEN COVE CITY SCHOOL DISTRICT,0.07,0.32,0.04291666666666667
2019,HEMPSTEAD UNION FREE SCHOOL DISTRICT,0.15,0.26,0.12298245614035089
2019,UNIONDALE UNION FREE SCHOOL DISTRICT,0.12,0.13,0.1185311871227364
2019,EAST MEADOW UNION FREE SCHOOL DISTRICT,0.07,0.17,0.05427787934186472
2019,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,0.11,0.42,0.09776315789473684
2019,LEVITTOWN UNION FREE SCHOOL DISTRICT,0.07,0.21,0.05550877192982456
2019,SEAFORD UNION FREE SCHOOL DISTRICT,0.12,0.39,0.10285714285714284
2019,BELLMORE UNION FREE SCHOOL DISTRICT,0.03,0.0,0.032535211267605633
2019,ROOSEVELT UNION FREE SCHOOL DISTRICT,0.06,0.05,0.06197183098591549
2019,FREEPORT UNION FREE SCHOOL DISTRICT,0.05,0.08,0.046057906458797336
2019,BALDWIN UNION FREE SCHOOL DISTRICT,0.08,0.26,0.07147632311977717
2019,OCEANSIDE UNION FREE SCHOOL DISTRICT,0.12,0.33,0.09865384615384615
2019,MALVERNE UNION FREE SCHOOL DISTRICT,0.11,0.25,0.0958108108108108
2019,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,0.11,0.27,0.0862162162162162
2019,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,0.06,0.21,0.043948339483394834
2019,LAWRENCE UNION FREE SCHOOL DISTRICT,0.14,0.32,0.1298979591836735
2019,ELMONT UNION FREE SCHOOL DISTRICT,0.06,0.13,0.055512820512820506
2019,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,0.07,0.4,0.043387096774193556
2019,GARDEN CITY UNION FREE SCHOOL DISTRICT,0.08,0.31,0.06262589928057555
2019,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,0.12,0.23,0.1103883495145631
2019,LYNBROOK UNION FREE SCHOOL DISTRICT,0.09,0.33,0.07314049586776859
2019,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,0.05,0.23,0.03655844155844156
2019,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,0.06,0.08,0.05655172413793103
2019,WANTAGH UNION FREE SCHOOL DISTRICT,0.13,0.39,0.11597510373443985
2019,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,0.05,0.0,0.052717391304347834
2019,MERRICK UNION FREE SCHOOL DISTRICT,0.03,0.21,0.018175182481751827
2019,ISLAND TREES UNION FREE SCHOOL DISTRICT,0.09,0.35,0.07227272727272727
2019,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,0.11,0.11,0.10999999999999999
2019,NORTH MERRICK UNION FREE SCHOOL DISTRICT,0.09,0.0,0.09749999999999999
2019,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,0.09,0.43,0.08376146788990826
2019,ISLAND PARK UNION FREE SCHOOL DISTRICT,0.12,0.2,0.11567567567567566
2019,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,0.08,0.26,0.05866261398176292
2019,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,0.06,0.17,0.048206627680311885
2019,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,0.08,0.2,0.06770731707317075
2019,LONG BEACH CITY SCHOOL DISTRICT,0.06,0.1,0.05632911392405062
2019,WESTBURY UNION FREE SCHOOL DISTRICT,0.08,0.24,0.06740524781341108
2019,EAST WILLISTON UNION FREE SCHOOL DISTRICT,0.11,0.4,0.06910256410256412
2019,ROSLYN UNION FREE SCHOOL DISTRICT,0.1,0.2,0.09610894941634242
2019,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,0.03,0.1,0.026754966887417218
2019,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,0.15,0.26,0.14722689075630252
2019,MANHASSET UNION FREE SCHOOL DISTRICT,0.12,0.22,0.10483412322274882
2019,GREAT NECK UNION FREE SCHOOL DISTRICT,0.42,0.51,0.41125984251968506
2019,HERRICKS UNION FREE SCHOOL DISTRICT,0.06,0.09,0.058153846153846146
2019,MINEOLA UNION FREE SCHOOL DISTRICT,0.04,0.08,0.03665198237885463
2019,CARLE PLACE UNION FREE SCHOOL DISTRICT,0.04,0.0,0.044274809160305344
2019,NORTH SHORE CENTRAL SCHOOL DISTRICT,0.08,0.23,0.0630739299610895
2019,SYOSSET CENTRAL SCHOOL DISTRICT,0.06,0.28,0.04525573192239858
2019,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,0.1,0.15,0.09039735099337749
2019,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,0.09,0.31,0.06940886699507388
2019,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,0.07,0.24,0.0560655737704918
2019,JERICHO UNION FREE SCHOOL DISTRICT,0.08,0.25,0.0648728813559322
2019,HICKSVILLE UNION FREE SCHOOL DISTRICT,0.07,0.28,0.04631578947368421
2019,PLAINEDGE UNION FREE SCHOOL DISTRICT,0.1,0.33,0.08773333333333334
2019,BETHPAGE UNION FREE SCHOOL DISTRICT,0.05,0.11,0.04506172839506173
2019,FARMINGDALE UNION FREE SCHOOL DISTRICT,0.06,0.15,0.048337408312958435
2019,MASSAPEQUA UNION FREE SCHOOL DISTRICT,0.09,0.34,0.06368421052631579
2019,NYC CHANCELLOR'S OFFICE,0.14,0.19,0.123845589893977
2019,NYC SPECIAL SCHOOLS - DISTRICT 75,0.13,0.13,0.13
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,0.2,0.21,0.19590266875981166
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,0.15,0.2,0.13431004618937645
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,0.18,0.24,0.15698081734778985
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,0.22,0.26,0.20124098124098125
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,0.21,0.3,0.18469465648854963
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,0.15,0.22,0.12897727272727272
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,0.21,0.24,0.19863708399366084
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,0.16,0.22,0.13812030075187973
2019,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,0.17,0.22,0.14611731843575423
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #10,0.15,0.2,0.1311323982210058
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #11,0.14,0.2,0.12260472832849441
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #12,0.26,0.35,0.2212874908558888
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #13,0.17,0.24,0.1519662921348315
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #14,0.14,0.21,0.12246956521739133
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #15,0.11,0.14,0.1023609756097561
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #16,0.15,0.21,0.12802139037433155
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #17,0.18,0.29,0.1453361344537815
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #18,0.15,0.2,0.13601440576230495
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #19,0.18,0.25,0.15629375951293759
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #20,0.08,0.09,0.07720644666155028
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #21,0.12,0.16,0.10807228915662649
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #22,0.12,0.15,0.111364161849711
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #23,0.18,0.22,0.16691151919866443
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #32,0.2,0.29,0.1675767366720517
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #24,0.1,0.14,0.08999395039322443
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #25,0.11,0.16,0.09800096571704492
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #26,0.08,0.13,0.07313725490196078
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #27,0.13,0.21,0.1070940170940171
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #28,0.11,0.17,0.09659981768459434
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #29,0.13,0.19,0.11625087596355993
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #30,0.12,0.16,0.10918918918918917
2019,NEW YORK CITY GEOGRAPHIC DISTRICT #31,0.08,0.08,0.07999999999999999
2019,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,0.06,0.29,0.04961290322580645
2019,LOCKPORT CITY SCHOOL DISTRICT,0.11,0.21,0.10365079365079365
2019,NEWFANE CENTRAL SCHOOL DISTRICT,0.08,0.13,0.0761904761904762
2019,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,0.06,0.2,0.044375
2019,NIAGARA FALLS CITY SCHOOL DISTRICT,0.06,0.11,0.05867724867724867
2019,NORTH TONAWANDA CITY SCHOOL DISTRICT,0.13,0.19,0.12027027027027026
2019,STARPOINT CENTRAL SCHOOL DISTRICT,0.05,0.06,0.049150000000000006
2019,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,0.03,0.0,0.03102272727272727
2019,BARKER CENTRAL SCHOOL DISTRICT,0.07,0.43,0.03949152542372882
2019,WILSON CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09878048780487804
2019,ADIRONDACK CENTRAL SCHOOL DISTRICT,0.2,0.22,0.19758241758241762
2019,CAMDEN CENTRAL SCHOOL DISTRICT,0.1,0.24,0.08609271523178809
2019,CLINTON CENTRAL SCHOOL DISTRICT,0.06,0.2,0.04584269662921348
2019,NEW HARTFORD CENTRAL SCHOOL DISTRICT,0.06,0.33,0.05073529411764706
2019,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,0.14,0.22,0.12439024390243904
2019,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,0.06,0.0,0.0662686567164179
2019,REMSEN CENTRAL SCHOOL DISTRICT,0.13,0.17,0.12720930232558142
2019,ROME CITY SCHOOL DISTRICT,0.1,0.29,0.0768407960199005
2019,WATERVILLE CENTRAL SCHOOL DISTRICT,0.09,0.0,0.1035
2019,SHERRILL CITY SCHOOL DISTRICT,0.08,0.05,0.08288888888888889
2019,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,0.08,0.06,0.08326530612244898
2019,UTICA CITY SCHOOL DISTRICT,0.08,0.17,0.061689655172413795
2019,WESTMORELAND CENTRAL SCHOOL DISTRICT,0.11,0.36,0.08692307692307691
2019,ORISKANY CENTRAL SCHOOL DISTRICT,0.08,0.11,0.06975609756097562
2019,WHITESBORO CENTRAL SCHOOL DISTRICT,0.09,0.21,0.08384615384615385
2019,WEST GENESEE CENTRAL SCHOOL DISTRICT,0.06,0.11,0.057058823529411766
2019,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,0.09,0.22,0.07524324324324325
2019,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05362903225806452
2019,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05220588235294118
2019,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,0.11,0.3,0.10146067415730338
2019,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,0.1,0.22,0.09016393442622951
2019,WESTHILL CENTRAL SCHOOL DISTRICT,0.09,0.1,0.0893859649122807
2019,SOLVAY UNION FREE SCHOOL DISTRICT,0.1,0.13,0.09530434782608696
2019,LAFAYETTE CENTRAL SCHOOL DISTRICT,0.07,0.11,0.06584415584415584
2019,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,0.08,0.18,0.07501466275659825
2019,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08337662337662338
2019,MARCELLUS CENTRAL SCHOOL DISTRICT,0.1,0.2,0.08898305084745764
2019,ONONDAGA CENTRAL SCHOOL DISTRICT,0.14,0.19,0.1277049180327869
2019,LIVERPOOL CENTRAL SCHOOL DISTRICT,0.09,0.22,0.0775796178343949
2019,LYNCOURT UNION FREE SCHOOL DISTRICT,0.12,0.5,0.0864705882352941
2019,SKANEATELES CENTRAL SCHOOL DISTRICT,0.06,0.17,0.04610526315789473
2019,SYRACUSE CITY SCHOOL DISTRICT,0.19,0.31,0.14917293233082707
2019,TULLY CENTRAL SCHOOL DISTRICT,0.14,0.2,0.13016393442622953
2019,CANANDAIGUA CITY SCHOOL DISTRICT,0.07,0.22,0.058669064748201445
2019,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,0.18,0.46,0.14931506849315068
2019,GENEVA CITY SCHOOL DISTRICT,0.12,0.15,0.11109090909090909
2019,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),0.09,0.07,0.09261682242990653
2019,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),0.15,0.15,0.15
2019,NAPLES CENTRAL SCHOOL DISTRICT,0.08,0.08,0.08
2019,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,0.12,0.19,0.10976923076923077
2019,HONEOYE CENTRAL SCHOOL DISTRICT,0.12,0.2,0.11542857142857141
2019,VICTOR CENTRAL SCHOOL DISTRICT,0.06,0.07,0.05919642857142856
2019,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,0.09,0.29,0.06957746478873239
2019,CHESTER UNION FREE SCHOOL DISTRICT,0.1,0.57,0.048493150684931506
2019,CORNWALL CENTRAL SCHOOL DISTRICT,0.06,0.1,0.05442786069651741
2019,PINE BUSH CENTRAL SCHOOL DISTRICT,0.08,0.12,0.07389830508474576
2019,GOSHEN CENTRAL SCHOOL DISTRICT,0.07,0.23,0.05517073170731709
2019,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,0.15,0.35,0.11455696202531647
2019,MIDDLETOWN CITY SCHOOL DISTRICT,0.07,0.14,0.04875545851528385
2019,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,0.06,0.13,0.05828070175438596
2019,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,0.08,0.27,0.0586092715231788
2019,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,0.26,0.2,0.28470588235294114
2019,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),0.07,0.09,0.06760932944606414
2019,NEWBURGH CITY SCHOOL DISTRICT,0.07,0.16,0.0535114503816794
2019,PORT JERVIS CITY SCHOOL DISTRICT,0.04,0.09,0.0357345971563981
2019,TUXEDO UNION FREE SCHOOL DISTRICT,0.15,0.0,0.19999999999999998
2019,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,0.12,0.3,0.09371681415929203
2019,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,0.06,0.2,0.04384615384615384
2019,FLORIDA UNION FREE SCHOOL DISTRICT,0.09,0.38,0.05924242424242423
2019,ALBION CENTRAL SCHOOL DISTRICT,0.07,0.06,0.070703125
2019,KENDALL CENTRAL SCHOOL DISTRICT,0.12,0.13,0.1185
2019,HOLLEY CENTRAL SCHOOL DISTRICT,0.07,0.07,0.07000000000000002
2019,MEDINA CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10500000000000001
2019,LYNDONVILLE CENTRAL SCHOOL DISTRICT,0.12,0.0,0.1408695652173913
2019,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,0.16,0.31,0.12883116883116885
2019,FULTON CITY SCHOOL DISTRICT,0.13,0.1,0.1338009049773756
2019,HANNIBAL CENTRAL SCHOOL DISTRICT,0.12,0.15,0.11127906976744187
2019,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,0.14,0.38,0.12008298755186723
2019,MEXICO CENTRAL SCHOOL DISTRICT,0.09,0.15,0.0837037037037037
2019,OSWEGO CITY SCHOOL DISTRICT,0.11,0.22,0.08732456140350878
2019,PULASKI CENTRAL SCHOOL DISTRICT,0.16,0.2,0.15536231884057972
2019,SANDY CREEK CENTRAL SCHOOL DISTRICT,0.05,0.07,0.046875
2019,PHOENIX CENTRAL SCHOOL DISTRICT,0.16,0.4,0.1358273381294964
2019,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,0.16,0.2,0.155
2019,EDMESTON CENTRAL SCHOOL DISTRICT,0.18,0.3,0.14228571428571427
2019,LAURENS CENTRAL SCHOOL DISTRICT,0.12,0.5,0.06933333333333333
2019,SCHENEVUS CENTRAL SCHOOL DISTRICT,0.24,0.33,0.23379310344827584
2019,MILFORD CENTRAL SCHOOL DISTRICT,0.16,0.17,0.1584848484848485
2019,MORRIS CENTRAL SCHOOL DISTRICT,0.15,0.25,0.12857142857142856
2019,ONEONTA CITY SCHOOL DISTRICT,0.09,0.33,0.08351351351351351
2019,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,0.07,0.33,0.06593750000000001
2019,COOPERSTOWN CENTRAL SCHOOL DISTRICT,0.1,0.27,0.07532258064516129
2019,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,0.23,0.36,0.19425
2019,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,0.08,0.0,0.10971428571428571
2019,WORCESTER CENTRAL SCHOOL DISTRICT,0.03,0.0,0.033
2019,MAHOPAC CENTRAL SCHOOL DISTRICT,0.08,0.29,0.060721311475409843
2019,CARMEL CENTRAL SCHOOL DISTRICT,0.1,0.4,0.08241379310344828
2019,HALDANE CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08363636363636365
2019,GARRISON UNION FREE SCHOOL DISTRICT,0.19,0.0,0.24782608695652175
2019,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,0.04,0.0,0.044227642276422764
2019,BREWSTER CENTRAL SCHOOL DISTRICT,0.08,0.17,0.07351694915254238
2019,BERLIN CENTRAL SCHOOL DISTRICT,0.08,0.25,0.07093333333333333
2019,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),0.08,0.17,0.07650485436893205
2019,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,0.08,0.26,0.06132075471698113
2019,HOOSICK FALLS CENTRAL SCHOOL DISTRICT,0.09,0.22,0.08252873563218391
2019,LANSINGBURGH CENTRAL SCHOOL DISTRICT,0.12,0.27,0.0889655172413793
2019,NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS),0.0,,
2019,WYNANTSKILL UNION FREE SCHOOL DISTRICT,0.08,0.5,0.0625
2019,RENSSELAER CITY SCHOOL DISTRICT,0.08,0.14,0.07865168539325842
2019,AVERILL PARK CENTRAL SCHOOL DISTRICT,0.07,0.19,0.061016042780748674
2019,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,0.15,0.25,0.13399999999999998
2019,SCHODACK CENTRAL SCHOOL DISTRICT,0.17,0.15,0.17338461538461541
2019,TROY CITY SCHOOL DISTRICT,0.15,0.25,0.13193979933110367
2019,CLARKSTOWN CENTRAL SCHOOL DISTRICT,0.07,0.23,0.058850174216027874
2019,NANUET UNION FREE SCHOOL DISTRICT,0.07,0.4,0.05092485549132948
2019,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),0.08,0.24,0.06725995316159251
2019,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,0.08,0.21,0.07286919831223629
2019,NYACK UNION FREE SCHOOL DISTRICT,0.16,0.2,0.15824561403508772
2019,PEARL RIVER UNION FREE SCHOOL DISTRICT,0.08,0.14,0.077125748502994
2019,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),0.08,0.15,0.07651090342679129
2019,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),0.11,0.16,0.10230145867098867
2019,BRASHER FALLS CENTRAL SCHOOL DISTRICT,0.17,0.29,0.13142857142857142
2019,CANTON CENTRAL SCHOOL DISTRICT,0.08,0.3,0.06516853932584271
2019,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,0.23,0.57,0.15714285714285717
2019,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,0.14,0.33,0.12812500000000002
2019,GOUVERNEUR CENTRAL SCHOOL DISTRICT,0.16,0.13,0.16847826086956522
2019,HAMMOND CENTRAL SCHOOL DISTRICT,0.04,0.33,0.04
2019,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,0.27,0.8,0.21870967741935482
2019,LISBON CENTRAL SCHOOL DISTRICT,0.1,0.13,0.0930769230769231
2019,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05377358490566038
2019,MASSENA CENTRAL SCHOOL DISTRICT,0.12,0.28,0.09904761904761905
2019,MORRISTOWN CENTRAL SCHOOL DISTRICT,0.16,0.17,0.15708333333333332
2019,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,0.13,0.29,0.09895522388059702
2019,OGDENSBURG CITY SCHOOL DISTRICT,0.1,0.29,0.08389830508474577
2019,HEUVELTON CENTRAL SCHOOL DISTRICT,0.16,0.11,0.18500000000000003
2019,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,0.1,0.17,0.09
2019,POTSDAM CENTRAL SCHOOL DISTRICT,0.06,0.14,0.05416666666666666
2019,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,0.1,0.11,0.09853658536585366
